"year";"plot";"focal";"BEMA";"CETE";"CHFU";"CHMI";"HOMA";"LEMA";"LYTR";"MEEL";"MESU";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SOAS";"SPRU"
2015;4;"CHFU";0,817073256400324;0,759151132705925;0;0,754648193025353;0,764852373046217;0,558165280860071;0,769264627356999;0,306210111800383;0,327984324116486;0,712383640069588;0,547139021740869;0,564971610652128;0,759976697306531;0,795967038658078;0,66376592667189;0,420985755250306;0,735784413220506;0,817627070506091
2015;5;"CHFU";0,506731886535772;0,730423628953835;0,0372420616379871;0,726883316895895;0,789564756090636;0,317287086445449;0,72573417021171;0,525618272442566;0,563394329772742;0,786497655752681;0,455083546880891;0,49807934883403;0,70771200001686;0,72964963223718;0,69643533547157;0,571525050847508;0,673988232415086;0,730556909708741
2015;6;"CHFU";0,761775708317567;0,71916482622048;0,00878577938398173;0,776398874813127;0,779414134448341;0,43622830280334;0,792994980899275;0,642081608371588;0,672813715173549;0,733648939848457;0,244355967129459;0,364820862456912;0,754288082958278;0,735864404931484;0,773058106214129;0,170268636389685;0,78157285173938;0,76540800213129
2015;7;"CHFU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"CHFU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"CHFU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"CHMI";0,15315165761454;0,600522136895918;0,876329808321602;0,490903559918544;0,279219947348502;0,679429245351102;0,351444173469627;0,473146758818474;0,29404521218898;0,072687093469504;2,46428703077201e-05;0,483682390889935;0,779144147994807;0,231564147490136;0,279815657565061;0,780347397261764;0,303179018208842;0,161914080722433
2015;2;"CHMI";0,769586708644123;0,0142534385713949;0,732268567851909;0,412664120649925;0,538582806350481;0,683974276955915;0,734382892168353;0,739302862419095;0,718358775538556;0,768985307729287;0,518454313070142;0,529958898554973;0,743196651761471;0,712692977739943;0,741161229905561;0,727725983940659;0,774388846520961;0,72816665902853
2015;3;"CHMI";0,200747975729324;0,754484651170666;0,27566578682124;0,33881319914087;0,0703617163326051;0,718198927420789;0,739123557290323;0,775950021801266;0,26324707727459;0,737688091742357;0,751066625732699;0,71941033929968;0,763375119509361;0,740103721902249;0,620869839803594;0,496170456744795;0,781345015889485;0,723719382491004
2015;4;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;7;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"CHMI";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"HOMA";0,696015012513535;0,257901222840153;0,252426902834714;0,563956711399464;0,0862164310046385;0,237602846656564;0,766294300630676;0,74468981929114;0,376258129819096;0,594995204022206;0,202152186587578;0,321860380137358;0,52455735805488;0,771281516661135;0,245133284331389;0,636485700235412;0,726320268976905;0,64732606450812
2015;2;"HOMA";0,45332066162443;0,13006188384788;0,147193299088288;0,795821916542067;0,0700561879092786;0,131059298611134;0,768201250869643;0,268855462809062;0,152970006384195;0,55282676793571;0,108471584906835;0,0976787992678661;0,246530489562003;0,265854136831649;0,499950547712689;0,281953494011974;0,576741321557774;0,732355997058443
2015;3;"HOMA";0,738901364193818;0,413483033405043;0,426796075691384;0,402120110038261;0,0854844678934016;0,292122227687963;0,751969388496229;0,744393350638858;0,238778546170365;0,561670753652149;0,480985900700332;0,156594340586413;0,376426760751363;0,574664411226437;0,273468414082773;0,520913092087874;0,760200462936613;0,733329717532744
2015;4;"HOMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"HOMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"HOMA";0,748372184260619;0,741618220466037;0,214819362682772;0,805746408658737;0,0835341371891575;0,53358177809759;0,746212947967388;0,637256431782656;0,742231339817678;0,818883047702226;0,217794726508187;0,340507040010226;0,777597254595031;0,772794031750151;0,255202174874391;0,737546362361235;0,762836586761555;0,660984442112699
2015;7;"HOMA";0,772349648006553;0,689617814438099;0,727606901694355;0,754034356851532;0,322033705729006;0,772155078380362;0,696130069405772;0,774236139769155;0,741707466855144;0,69986092202574;0,782596847501335;0,560275669797758;0,742558329876517;0,351818411159712;0,368124810831061;0,714479496943544;0,732617083572419;0,652495248508563
2015;8;"HOMA";0,760562704110458;0,783347757450889;0,766318562229731;0,797472331923019;0,372034827846603;0,546283516182181;0,773355685245805;0,769432505880632;0,744551151636665;0,734580652218802;0,759592578619399;0,301443276869836;0,745938266244313;0,331784410109172;0,232090423824899;0,743994465005528;0,759337846228287;0,787989636706733
2015;9;"HOMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"LEMA";0,681903858305782;0,260875744901655;0,223185901976226;0,796810509045029;0,1806120623663;0,0453599218472837;0,786389411284328;0,76673392623358;0,599532016671578;0,39236515920461;0,196661649403318;0,3018091570061;0,792272067052209;0,637309081075252;0,520104537709446;0,779425921420039;0,821513308471787;0,78804340391876
2015;2;"LEMA";0,830384881351744;0,242482722608432;0,397995947565137;0,836749953877615;0,192409692364244;0,103693770156837;0,790637295331733;0,792085541434028;0,22207105794061;0,196957711218172;0,261733105959398;0,246173103012733;0,79304985659447;0,451556551244433;0,598574328728653;0,443837471574703;0,838305424845393;0,785253000478843
2015;3;"LEMA";0,555592936444025;0,394670217038065;0,349730912276543;0,812870311511196;0,180802462179941;0,0131728810051707;0,7934583011878;0,782203768132296;0,30672658417585;0,486990420828988;0,295934524365978;0,256291573726028;0,804317277793533;0,540980897888256;0,303864590499765;0,505678000621785;0,625657193731991;0,777309617248073
2015;4;"LEMA";0,611869917269098;0,770218837140438;0,231678439062267;0,790204484551766;0,219206911912353;0,0233785609012524;0,762202772035402;0,712872877696727;0,335913945201865;0,253006309614453;0,26341417750652;0,290499176321357;0,679001380826044;0,778184344122206;0,596172694409285;0,200573458383549;0,832670801612601;0,818387384250625
2015;5;"LEMA";0,585712940032047;0,347469595244627;0,211765827988326;0,700983155567217;0,17683543364641;0,0602966997046776;0,728372899747331;0,66100817275093;0,623144750513519;0,442419273674096;0,179964027188976;0,645047711447857;0,586612881137603;0,788636870047635;0,251406897405819;0,350366419423361;0,770446210349444;0,775414487064571
2015;6;"LEMA";0,863278663822053;0,786329740135989;0,191182804939497;0,804909193765588;0,15948660305473;0,227430025529965;0,773080229273288;0,7432288209725;0,770415758766957;0,687849653434992;0,182912739690092;0,38920417424999;0,796459199973868;0,770110697240035;0,576523662289162;0,448252533009288;0,78067230737113;0,557302415308494
2015;7;"LEMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"LEMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"LEMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;2;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;3;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;4;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;7;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"LYTR";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"MEEL";0,0379181925913452;0,0453464437706579;0,0375773233699738;0,0383507484268121;0,0959313821376324;0,0896143004533533;0,0439634100320632;0,111509420720098;0,108615625535786;0,0311144384938502;0,0872002445113157;0,0453076331627613;0,0469838807531935;0,0370682070097491;0,084351901687477;0,0428027519346525;0,0534745787055389;0,0561065750045693
2015;2;"MEEL";0,706136005777833;0,283838299810433;0,201718876406687;0,687614053830094;0,164026740879382;0,31403034833012;0,682111728012364;0,334830038137046;0,269373236846219;0,61463905826471;0,286145692056245;0,191730308624263;0,65358183283403;0,442742663178195;0,652126781902345;0,432875352564184;0,701260481642405;0,712924427492383
2015;3;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;4;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"MEEL";0,714042400423984;0,678819635614318;0,388958433377483;0,71996100163108;0,427718601434933;0,438708621805314;0,731785235963802;0,399525732082755;0,719858869481009;0,705819710756699;0,185485906999881;0,694390762112922;0,72056104576502;0,688720351210124;0,693147999900556;0,54745890526927;0,703687365037919;0,789987772673217
2015;7;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"MEEL";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"MESU";0,732163192597466;0,372489207214805;0,369243357591573;0,746405333914533;0,278559049632917;0,451999712353643;0,781183265949663;0,70405282881049;0,35361746926532;0,640290842510044;0,232417073036383;0,346335977637757;0,578125738286359;0,720808260092124;0,361744875509217;0,766849035562238;0,698277409872881;0,699413015615299
2015;2;"MESU";0,655806848932253;0,164789136069335;0,195299112743333;0,746009049719142;0,185503113155328;0,196207295050382;0,67196060205897;0,451944365026117;0,12809891531741;0,203476031414073;0,143270247344505;0,101142388961975;0,417286996856643;0,318717121813411;0,370305088189217;0,257522697252957;0,526134245492708;0,718646274977472
2015;3;"MESU";0,489093081700517;0,603189760873617;0,23134886508693;0,450906013167506;0,281434126936599;0,34561168368199;0,752675624718629;0,804691968039843;0,175115695827152;0,854978312476079;0,466780646738185;0,442548719416087;0,760777852998713;0,632818916944901;0,47481952971882;0,605611489674844;0,745036661868116;0,791729062579458
2015;4;"MESU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"MESU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"MESU";0,182837784980338;0,271564144645306;0,288841442110452;0,37612127679546;0,662127564970026;0,0863980048299954;0,250080189440354;0,380937696439513;0,418591498861139;0,380891641055793;0,247892339306246;0,196342095059717;0,464088122751315;0,325662724493088;0,513183585750629;0,0356116526426422;0,346756909438931;0,385096371801543
2015;7;"MESU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"MESU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"MESU";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"PAIN";0,586885438734226;0,509740468809458;0,235458310756525;0,766686348867694;0,188063190135988;0,289783982042726;0,817661596751561;0,786849361530634;0,591723534830888;0,324067805989818;0,266564337020011;0,172414336573688;0,356627459386633;0,822799527925407;0,267531476675762;0,750527707869545;0,805967083859707;0,764368270069384
2015;2;"PAIN";0,354499190070863;0,298348867498523;0,360453806244586;0,808719334115913;0,253888282089555;0,359612868962767;0,788420939022476;0,412557974100154;0,337077804043322;0,303130838602794;0,295174299458301;0,147288745428696;0,432014103433949;0,688471590717384;0,319271290799367;0,368646318994271;0,790885215340813;0,762595389423616
2015;3;"PAIN";0,801704615156328;0,25033730071051;0,24054329290878;0,506039937621019;0,266138819027837;0,354333592856708;0,746443171247272;0,739132074151457;0,345469884192241;0,293418255397871;0,455895457705147;0,185526241880561;0,409605973710085;0,76585296572971;0,238356307556698;0,687643302235096;0,721399052396511;0,77769689303064
2015;4;"PAIN";0,666717829699923;0,451530425235352;0,275571987645636;0,768993877311732;0,243199473651928;0,220052446783609;0,808741774325423;0,406339825124387;0,624559404882239;0,307416471492949;0,278938260218949;0,150727796134654;0,755770554024542;0,746305639688285;0,316831772734968;0,338198814273635;0,753108564509775;0,759793949457522
2015;5;"PAIN";0,498460473491208;0,307196434166931;0,198493216212537;0,733914987705311;0,19752324608439;0,431850883639032;0,763702277103943;0,452339539251996;0,354385328910626;0,381245103662289;0,237479347876171;0,37785836255928;0,653545325348122;0,704665610247622;0,443275713847699;0,53540922714188;0,729437565337808;0,568569020551265
2015;6;"PAIN";0,580640861231004;0,736334785708992;0,179573095205597;0,77394961230678;0,190537242011166;0,753602106634583;0,737977813388979;0,716385775096732;0,738737465892108;0,116905951827071;0,163457811627166;0,371241604660579;0,675163964448579;0,753210880238547;0,547476711542296;0,625965630817236;0,769417435789996;0,372975067826056
2015;7;"PAIN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"PAIN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"PAIN";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"PLCO";0,808383361175706;0,39380734663754;0,39884868122578;0,779297867955885;0,361710421139032;0,445772657060598;0,805905477027722;0,790270769817915;0,78676218090288;0,516001322390612;0,326706237266295;0,503059667386624;0,724751693289049;0,749342145141911;0,460916684389959;0,781260365983192;0,783809681954508;0,770988763834066
2015;2;"PLCO";0,545064070333266;0,191051781712098;0,174996961899008;0,748450385228572;0,201634354160609;0,284988473228841;0,709673380209682;0,808539300004097;0,339496306804596;0,61043895745046;0,0666052355694964;0,154517989207815;0,73671196785377;0,589923355933461;0,582757547174223;0,711190721553194;0,704835550441021;0,728098738692869
2015;3;"PLCO";0,702661083682152;0,326631592907147;0,322521930009203;0,598131321286765;0,180026899302076;0,452932044888795;0,740524192197008;0,776662116728912;0,321698948816364;0,443458939650156;0,27063898448218;0,205131325542159;0,726913475317083;0,770536800362508;0,470722501957073;0,691439533864086;0,733469144241005;0,779080233589868
2015;4;"PLCO";0,717477356662888;0,541681770826643;0,270114463987112;0,732901954533255;0,217661069521711;0,463996855662284;0,705075015858644;0,670485797133835;0,580858951645035;0,785828293115712;0,16408775795288;0,20749534759092;0,664011990607009;0,586733642796334;0,396939938320948;0,38038748073823;0,680414285114579;0,566934311095163
2015;5;"PLCO";0,742778918507065;0,341530939009405;0,250665565665315;0,71628981618553;0,179509319416786;0,276161767443593;0,695010650214216;0,723971974670306;0,663364152802502;0,744294980986509;0,142836027858972;0,285975490653631;0,681575262001541;0,494346377008195;0,414483416114255;0,644888644057278;0,687466957953591;0,502479337028689
2015;6;"PLCO";0,685300474345835;0,727172641940813;0,246415259445205;0,737686589958967;0,316022913674736;0,482315898514768;0,692607865266483;0,573606802628058;0,777194885764504;0,31407445367936;0,0311391490882682;0,256467471376947;0,724799463907011;0,712694542994307;0,35798133358707;0,546654660129518;0,728609962731537;0,278966229661904
2015;7;"PLCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"PLCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;9;"PLCO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"POMA";0,713408634447823;0,257509557678344;0,231760792037284;0,742706624527572;0,170733733311458;0,223052286948614;0,76793293828803;0,725202166820847;0,637005191362085;0,430212941744128;0,207227086485782;0,0236425096033896;0,430348949702417;0,587818679304222;0,250381571799762;0,649587037065985;0,709876436283447;0,663988065460122
2015;2;"POMA";0,789851029134696;0,153431145608882;0,145984701445153;0,74092735438515;0,142172763924136;0,179032258134219;0,770304019916842;0,469680744821134;0,216968685148896;0,499369232024093;0,160569944986003;0,043871627193281;0,157842680452688;0,411001371415274;0,376581235196515;0,21186626532169;0,685255759318706;0,70697939151385
2015;3;"POMA";0,686996892392706;0,457397162178878;0,476034610782908;0,748517603837381;0,44149464695646;0,388790384009523;0,744899250799383;0,773999048390813;0,632181834487606;0,544368190990053;0,434531408391197;0,0259760009152921;0,458651244610038;0,781761822362881;0,422109138464432;0,710370566851707;0,772569295677151;0,750432461984254
2015;4;"POMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"POMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"POMA";0,74247786002849;0,798822167493137;0,540802580258501;0,790956469951092;0,453762562455605;0,795582130815331;0,808226386067424;0,791107667138649;0,816204363529492;0,783551094382503;0,431973233713251;0;0,781201696917674;0,830261258725818;1,24285478511066e-06;0,789663166001181;0,796217532480073;0,654813873963849
2015;7;"POMA";0,77450860309228;0,800658440301599;0,779203886536568;0,795896805713278;0,402888764397355;0,829909497371765;0,784825695123922;0,765757963774944;0,787213937920961;0,775967574493022;0,786212545353194;1,2065148090727e-06;0,531446836526342;0,345389745494185;7,82123662834699e-08;0,791623014723045;0,821824977721276;0,767204721312973
2015;8;"POMA";0,826040064404874;0,838435962804566;0,79709856237765;0,80298906565152;0,120477547547708;0,810119709094529;0,793736219649309;0,792190918258602;0,816602103533849;0,805686232530251;0,793428073114389;0;0,807544184467131;0,00360292809462691;0;0,682038159756995;0,797488054801883;0,455191647746963
2015;9;"POMA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"POMO";0,72200981221375;0,463467766546229;0,353226365883983;0,703225081317933;0,300647581583157;0,369849050725335;0,693930740587035;0,710380877299024;0,631684727418743;0,561375521904629;0,290450287610504;0,303975651528632;0,174025511617083;0,702727839570856;0,437807807222027;0,655846112110717;0,706867986794725;0,692265478098529
2015;2;"POMO";0,639361836187444;0,259927690207723;0,253241012029226;0,780600258194454;0,369868689176047;0,452915921057566;0,825796704408326;0,764536392752513;0,380295715799732;0,370969806851694;0,248576666197335;0,210366564970246;0,262403975082142;0,662494552269762;0,487250764958307;0,444698619468618;0,566971843698964;0,781088631244049
2015;3;"POMO";0,503756567465433;0,767678136953619;0,571836588654921;0,592091775425568;0,418187030861879;0,350960906632504;0,767911015680571;0,802813452199451;0,664011650626187;0,846677404242754;0,52842012805245;0,288390019421014;0,0772225250570959;0,664806278241764;0,437210795930665;0,766318741548013;0,783833023328664;0,767343940191998
2015;4;"POMO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;5;"POMO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;6;"POMO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;7;"POMO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;8;"POMO";0,764561612927497;0,730673439836863;0,737995087229733;0,748528746978344;0,800293630129944;0,715794911043747;0,689734484987518;0,767005343184313;0,736767490013984;0,749109530450172;0,759746547942807;0,805551994208088;0,35335810536466;0,579531909039997;0;0,729665644773444;0,775170690955983;0,763126798499305
2015;9;"POMO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2015;1;"PUPA";0,797069072528364;0,803722183340285;0,454385057117571;0,788414655491485;0,267451165094547;0,492200469838837;0,809715640192819;0,807440154817241;0,820113024054079;0,339281092067387;0,380504576476908;0,562043402397327;0,76534498750076;0,437350872327988;0,490777785676322;0,716765275377633;0,791575222649956;0,776329441578407
2015;2;"PUPA";0,684257837136566;0,563299855129825;0,537244228157333;0,717938288174929;0,367744817861698;0,519817031479197;0,818528593241936;0,539340598265287;0,70838075372257;0,744606565914258;0,401555060872285;0,310315446522244;0,560516825163225;0,381153420613487;0,556806671816978;0,778458221131003;0,762708806579521;0,823742000813903
2015;3;"PUPA";0,743442516030136;0,708831166368027;0,331430588796583;0,744828013795165;0,474152566254838;0,0908111481481035;0,73996135486213;0,730151188200443;0,703794779685537;0,70516695648841;0,710443678450416;0,170289546047637;0,677439647123638;0,359985829960792;0,370194309864707;0,703236722040791;0,71134771610647;0,723447506443209
2015;4;"PUPA";0,722146455802547;0,654350038992849;0,0575410998807338;0,763396558405258;0,437785561437617;0,605959706593125;0,736991456000167;0,680585523376617;0,782565391298805;0,715059013076249;0,459865353628252;0,562710047672182;0,630328247757894;0,282641611868128;0,70907593265063;0,677273594993479;0,732301917648741;0,674774714597352
2015;5;"PUPA";0,779525221484399;0,497715247324807;0,106853256917326;0,782000315846709;0,373003254373429;0,747595070273549;0,743730804386692;0,788556617198798;0,66552760326266;0,637642310459983;0,453732775657839;0,772104230184952;0,495428230624949;0,247903842760049;0,24110258517698;0,593663450112263;0,723209727630266;0,751562515389477
2015;6;"PUPA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
